EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
321063;0;ZG;1711;Zug;Vorstadt;28;6300;0;Zug;2681565.432;1224826.459;de
321064;0;ZG;1711;Zug;Vorstadt;30;6300;0;Zug;2681563.421;1224832.785;de
321065;0;ZG;1711;Zug;Reiffergässli;4;6300;0;Zug;2681610.532;1224873.632;de
321066;0;ZG;1711;Zug;Bahnhofstrasse;21;6300;0;Zug;2681656.029;1224869.305;de
321067;0;ZG;1711;Zug;Gartenstrasse;4;6300;0;Zug;2681587.291;1224935.306;de
321068;0;ZG;1711;Zug;Rigistrasse;10;6300;0;Zug;2681593.592;1224972.376;de
321069;0;ZG;1711;Zug;Rigistrasse;1;6300;0;Zug;2681572.52;1224952.279;de
321070;0;ZG;1711;Zug;Gartenstrasse;2;6300;0;Zug;2681615.702;1224914.531;de
321071;0;ZG;1711;Zug;Bundesplatz;1;6300;0;Zug;2681653.299;1224968.419;de
321072;0;ZG;1711;Zug;Bundesplatz;3;6300;0;Zug;2681633.703;1224984.372;de
321073;0;ZG;1711;Zug;Bahnhofstrasse;23;6300;0;Zug;2681656.99;1224899.148;de
321074;0;ZG;1711;Zug;Bahnhofstrasse;25;6300;0;Zug;2681657.507;1224915.348;de
321075;0;ZG;1711;Zug;Bahnhofstrasse;27;6300;0;Zug;2681657.997;1224926.285;de
321076;0;ZG;1711;Zug;Bahnhofstrasse;29;6300;0;Zug;2681658.218;1224939.199;de
321077;0;ZG;1711;Zug;Alpenstrasse;2;6300;0;Zug;2681508.164;1224979.642;de
321078;0;ZG;1711;Zug;Alpenstrasse;4;6300;0;Zug;2681515.203;1224996.112;de
321080;0;ZG;1711;Zug;Rigistrasse;2;6300;0;Zug;2681567.632;1224861.511;de
321083;0;ZG;1711;Zug;Poststrasse;6;6300;0;Zug;2681710.137;1224744.19;de
321084;0;ZG;1711;Zug;Poststrasse;10;6300;0;Zug;2681713.201;1224774.852;de
321085;0;ZG;1711;Zug;Poststrasse;12;6300;0;Zug;2681715.9;1224802.655;de
321086;0;ZG;1711;Zug;Bahnhofstrasse;32;6300;0;Zug;2681680.016;1224949.787;de
321087;0;ZG;1711;Zug;Poststrasse;15;6300;0;Zug;2681702.515;1224831.512;de
321088;0;ZG;1711;Zug;Poststrasse;13;6300;0;Zug;2681701.744;1224817.904;de
321089;0;ZG;1711;Zug;Bahnhofstrasse;8;6300;0;Zug;2681670.053;1224726.151;de
321090;0;ZG;1711;Zug;Bahnhofstrasse;12;6300;0;Zug;2681671.332;1224771.11;de
321091;0;ZG;1711;Zug;Bahnhofstrasse;16;6300;0;Zug;2681670.377;1224803.786;de
321092;0;ZG;1711;Zug;Bahnhofstrasse;18;6300;0;Zug;2681670.716;1224818.894;de
321093;0;ZG;1711;Zug;Industriestrasse;3;6300;0;Zug;2681781.884;1224954.29;de
321094;0;ZG;1711;Zug;Industriestrasse;1b;6300;0;Zug;2681776.462;1224944.467;de
321095;0;ZG;1711;Zug;Poststrasse;20;6300;0;Zug;2681744.448;1224961.213;de
321096;0;ZG;1711;Zug;Poststrasse;16;6300;0;Zug;2681738.06;1224927.742;de
321097;0;ZG;1711;Zug;Guggiweg;1;6300;0;Zug;2681782.219;1224908.877;de
321099;0;ZG;1711;Zug;Poststrasse;22;6300;0;Zug;2681747.943;1224979.66;de
321100;0;ZG;1711;Zug;Industriestrasse;5;6300;0;Zug;2681787.013;1224973.692;de
321101;0;ZG;1711;Zug;Industriestrasse;7;6300;0;Zug;2681797.526;1224986.854;de
321102;0;ZG;1711;Zug;Poststrasse;24;6300;0;Zug;2681751.371;1224997.025;de
321104;0;ZG;1711;Zug;Poststrasse;28;6300;0;Zug;2681757.791;1225031.834;de
321105;0;ZG;1711;Zug;Industriestrasse;9;6300;0;Zug;2681810.859;1225015.914;de
321106;0;ZG;1711;Zug;Industriestrasse;11;6300;0;Zug;2681815.902;1225037.452;de
321107;0;ZG;1711;Zug;Industriestrasse;6;6300;0;Zug;2681832.289;1224997.097;de
321108;0;ZG;1711;Zug;Gotthardstrasse;3;6300;0;Zug;2681790.859;1225077.965;de
321109;0;ZG;1711;Zug;Baarerstrasse;2;6300;0;Zug;2681705.858;1224972.807;de
321110;0;ZG;1711;Zug;Baarerstrasse;4;6300;0;Zug;2681703.294;1224985.847;de
321111;0;ZG;1711;Zug;Baarerstrasse;6;6300;0;Zug;2681702.928;1225005.701;de
321112;0;ZG;1711;Zug;Baarerstrasse;10;6300;0;Zug;2681716.774;1225058.522;de
321113;0;ZG;1711;Zug;Baarerstrasse;8;6300;0;Zug;2681711.792;1225029.364;de
321114;0;ZG;1711;Zug;Baarerstrasse;11;6300;0;Zug;2681681.788;1225081.456;de
321115;0;ZG;1711;Zug;Bundesplatz;11;6300;0;Zug;2681550.249;1225049.281;de
321116;0;ZG;1711;Zug;Bundesplatz;2;6300;0;Zug;2681648.457;1225026.064;de
321117;0;ZG;1711;Zug;Bundesplatz;6;6300;0;Zug;2681636.699;1225050.423;de
321118;0;ZG;1711;Zug;Bundesplatz;10;6300;0;Zug;2681625.27;1225075.844;de
321119;0;ZG;1711;Zug;Bundesplatz;8;6300;0;Zug;2681631.241;1225062.658;de
321120;0;ZG;1711;Zug;Bundesplatz;12;6300;0;Zug;2681618.858;1225094.862;de
321121;0;ZG;1711;Zug;Bundesplatz;4;6300;0;Zug;2681641.278;1225041.852;de
321122;0;ZG;1711;Zug;Bundesstrasse;2;6300;0;Zug;2681455.725;1225096.03;de
321123;0;ZG;1711;Zug;Erlenstrasse;14a;6300;0;Zug;2681495.972;1225145.576;de
321124;0;ZG;1711;Zug;Erlenstrasse;14b;6300;0;Zug;2681495;1225151.215;de
321125;0;ZG;1711;Zug;Erlenstrasse;12a;6300;0;Zug;2681507.612;1225141.754;de
321126;0;ZG;1711;Zug;Erlenstrasse;12b;6300;0;Zug;2681508.811;1225144.46;de
321127;0;ZG;1711;Zug;Alpenstrasse;5;6300;0;Zug;2681544.761;1225119.135;de
321128;0;ZG;1711;Zug;Alpenstrasse;7;6300;0;Zug;2681549.448;1225131.109;de
321129;0;ZG;1711;Zug;Gotthardstrasse;23;6300;0;Zug;2681527.586;1225176.126;de
321130;0;ZG;1711;Zug;Gotthardstrasse;25;6300;0;Zug;2681512.429;1225182.909;de
321131;0;ZG;1711;Zug;Pilatusstrasse;2;6300;0;Zug;2681485.497;1225174.852;de
321132;0;ZG;1711;Zug;Erlenstrasse;16;6300;0;Zug;2681476.294;1225144.247;de
321133;0;ZG;1711;Zug;Pilatusstrasse;3;6300;0;Zug;2681448.138;1225139.115;de
321134;0;ZG;1711;Zug;Pilatusstrasse;1;6300;0;Zug;2681461.925;1225169.813;de
321135;0;ZG;1711;Zug;Bundesstrasse;5;6300;0;Zug;2681461.605;1225052.202;de
321136;0;ZG;1711;Zug;Bundesstrasse;9;6300;0;Zug;2681452.494;1225029.821;de
321137;0;ZG;1711;Zug;Bundesstrasse;7;6300;0;Zug;2681460.05;1225023.123;de
321138;0;ZG;1711;Zug;Alpenstrasse;1;6300;0;Zug;2681495.446;1225023.503;de
321139;0;ZG;1711;Zug;Bundesstrasse;1;6300;0;Zug;2681494.621;1225043.409;de
321140;0;ZG;1711;Zug;Bundesstrasse;3;6300;0;Zug;2681483.796;1225047.948;de
321141;0;ZG;1711;Zug;Chamerstrasse;3;6300;0;Zug;2681400.3;1225030.67;de
321142;0;ZG;1711;Zug;Chamerstrasse;9a;6300;0;Zug;2681337.185;1225068.889;de
321143;0;ZG;1711;Zug;Chamerstrasse;11;6300;0;Zug;2681298.223;1225090.377;de
321144;0;ZG;1711;Zug;Chamerstrasse;1;6300;0;Zug;2681428.964;1225005.717;de
321145;0;ZG;1711;Zug;Chamerstrasse;10;6300;0;Zug;2681384.952;1225078.167;de
321148;0;ZG;1711;Zug;Aabachstrasse;2;6300;0;Zug;2681294.53;1225154.193;de
321149;0;ZG;1711;Zug;Aabachstrasse;4;6300;0;Zug;2681302.783;1225169.593;de
321150;0;ZG;1711;Zug;Aabachstrasse;6;6300;0;Zug;2681334.063;1225151.644;de
321151;0;ZG;1711;Zug;Chamerstrasse;18;6300;0;Zug;2681295.335;1225130.509;de
321152;0;ZG;1711;Zug;Chamerstrasse;14;6300;0;Zug;2681328.691;1225108.176;de
321153;0;ZG;1711;Zug;Chamerstrasse;12a;6300;0;Zug;2681365.009;1225085.215;de
321154;0;ZG;1711;Zug;Chamerstrasse;12b;6300;0;Zug;2681354.247;1225092.292;de
321155;0;ZG;1711;Zug;Chamerstrasse;12c;6300;0;Zug;2681343.485;1225099.368;de
321156;0;ZG;1711;Zug;Industriestrasse;12;6300;0;Zug;2681872.809;1225111.67;de
321157;0;ZG;1711;Zug;Industriestrasse;14;6300;0;Zug;2681889.872;1225156.285;de
321158;0;ZG;1711;Zug;Industriestrasse;16;6300;0;Zug;2681901.484;1225241.746;de
321159;0;ZG;1711;Zug;Metallstrasse;10;6300;0;Zug;2681944.459;1225260.583;de
321160;0;ZG;1711;Zug;Metallstrasse;12;6300;0;Zug;2681938.626;1225222.072;de
321161;0;ZG;1711;Zug;Metallstrasse;14;6300;0;Zug;2681963.526;1225255.76;de
321162;0;ZG;1711;Zug;Metallstrasse;16;6300;0;Zug;2681983.389;1225252.205;de
321163;0;ZG;1711;Zug;Metallstrasse;23;6300;0;Zug;2682046.416;1225298.875;de
321164;0;ZG;1711;Zug;Metallstrasse;21;6300;0;Zug;2682030.397;1225284.956;de
321165;0;ZG;1711;Zug;Metallstrasse;19;6300;0;Zug;2682007.559;1225285.936;de
321166;0;ZG;1711;Zug;Metallstrasse;15;6300;0;Zug;2681962.408;1225285.816;de
321167;0;ZG;1711;Zug;Metallstrasse;13;6300;0;Zug;2681930.845;1225291.494;de
321168;0;ZG;1711;Zug;Haldenstrasse;2;6300;0;Zug;2682007.778;1225311.519;de
321169;0;ZG;1711;Zug;Haldenstrasse;6;6300;0;Zug;2682017.697;1225338.86;de
321170;0;ZG;1711;Zug;Haldenstrasse;5;6300;0;Zug;2681994.828;1225341.618;de
321171;0;ZG;1711;Zug;Haldenstrasse;3;6300;0;Zug;2681992.532;1225332.241;de
321173;0;ZG;1711;Zug;Gubelstrasse;1;6300;0;Zug;2681937.517;1225355.681;de
321174;0;ZG;1711;Zug;Gubelstrasse;3;6300;0;Zug;2681926.235;1225357.927;de
321175;0;ZG;1711;Zug;Bleichimattweg;4;6300;0;Zug;2681950.87;1225343.264;de
321176;0;ZG;1711;Zug;Haldenstrasse;4;6300;0;Zug;2682023.275;1225308.893;de
321177;0;ZG;1711;Zug;Haldenstrasse;8;6300;0;Zug;2682054.782;1225333.467;de
321178;0;ZG;1711;Zug;Baarerstrasse;20;6300;0;Zug;2681751.422;1225229.386;de
321179;0;ZG;1711;Zug;Baarerstrasse;22;6300;0;Zug;2681759.294;1225263.82;de
321180;0;ZG;1711;Zug;Industriestrasse;15a;6300;0;Zug;2681856.663;1225223.936;de
321181;0;ZG;1711;Zug;Metallstrasse;2;6300;0;Zug;2681784.245;1225291.194;de
321182;0;ZG;1711;Zug;Metallstrasse;4;6300;0;Zug;2681809.222;1225286.414;de
321183;0;ZG;1711;Zug;Metallstrasse;6;6300;0;Zug;2681833.983;1225281.646;de
321184;0;ZG;1711;Zug;Metallstrasse;8;6300;0;Zug;2681858.808;1225276.884;de
321188;0;ZG;1711;Zug;Lauriedstrasse;1;6300;0;Zug;2681816.909;1225339.09;de
321189;0;ZG;1711;Zug;Metallstrasse;1;6300;0;Zug;2681779.316;1225307.821;de
321190;0;ZG;1711;Zug;Baarerstrasse;30;6300;0;Zug;2681754.562;1225317.123;de
321191;0;ZG;1711;Zug;Baarerstrasse;34;6300;0;Zug;2681756.745;1225343.564;de
321192;0;ZG;1711;Zug;Gubelstrasse;11;6300;0;Zug;2681806.782;1225375.926;de
321193;0;ZG;1711;Zug;Baarerstrasse;36;6300;0;Zug;2681760.833;1225363.668;de
321194;0;ZG;1711;Zug;Metallstrasse;5;6300;0;Zug;2681801.357;1225307.308;de
321198;0;ZG;1711;Zug;Baarerstrasse;41;6300;0;Zug;2681692.908;1225333.486;de
321199;0;ZG;1711;Zug;Baarerstrasse;43;6300;0;Zug;2681727.069;1225329.535;de
321200;0;ZG;1711;Zug;Baarerstrasse;45;6300;0;Zug;2681731.334;1225338.632;de
321201;0;ZG;1711;Zug;Baarerstrasse;47;6300;0;Zug;2681736.113;1225354.717;de
321202;0;ZG;1711;Zug;Gubelstrasse;15;6300;0;Zug;2681735.529;1225384.047;de
321203;0;ZG;1711;Zug;Gubelstrasse;17;6300;0;Zug;2681717.372;1225387.118;de
321204;0;ZG;1711;Zug;Gubelstrasse;19;6300;0;Zug;2681699.836;1225390.284;de
321205;0;ZG;1711;Zug;Alpenstrasse;12;6300;0;Zug;2681592.391;1225180.261;de
321206;0;ZG;1711;Zug;Alpenstrasse;14;6300;0;Zug;2681601.245;1225202.886;de
321207;0;ZG;1711;Zug;Alpenstrasse;16;6300;0;Zug;2681608.534;1225220.322;de
321209;0;ZG;1711;Zug;Gotthardstrasse;14;6300;0;Zug;2681627.185;1225148.385;de
321211;0;ZG;1711;Zug;Gotthardstrasse;18;6300;0;Zug;2681604.11;1225158.949;de
321212;0;ZG;1711;Zug;Gotthardstrasse;20;6300;0;Zug;2681525.562;1225197.678;de
321213;0;ZG;1711;Zug;Alpenstrasse;11;6300;0;Zug;2681572.16;1225188.968;de
321214;0;ZG;1711;Zug;Alpenstrasse;13;6300;0;Zug;2681579.657;1225207.811;de
321215;0;ZG;1711;Zug;Alpenstrasse;15;6300;0;Zug;2681575.224;1225233.374;de
321216;0;ZG;1711;Zug;Dammstrasse;12;6300;0;Zug;2681567.068;1225362.205;de
321217;0;ZG;1711;Zug;Dammstrasse;10;6300;0;Zug;2681553.243;1225334.229;de
321218;0;ZG;1711;Zug;Dammstrasse;8;6300;0;Zug;2681535.38;1225314.742;de
321219;0;ZG;1711;Zug;Dammstrasse;6;6300;0;Zug;2681516.192;1225297.431;de
321226;0;ZG;1711;Zug;An der Aa;6;6300;0;Zug;2681150.335;1225274.802;de
321228;0;ZG;1711;Zug;Chamerstrasse;22;6300;0;Zug;2681251.657;1225152.51;de
321229;0;ZG;1711;Zug;Chamerstrasse;26;6300;0;Zug;2681197.613;1225202.005;de
321230;0;ZG;1711;Zug;Chamerstrasse;28;6300;0;Zug;2681151.277;1225205.369;de
321231;0;ZG;1711;Zug;Chamerstrasse;30;6300;0;Zug;2681127.45;1225232.345;de
321232;0;ZG;1711;Zug;Chamerstrasse;32;6300;0;Zug;2681105.906;1225250.241;de
321233;0;ZG;1711;Zug;Chamerstrasse;34;6300;0;Zug;2681103.406;1225251.286;de
321234;0;ZG;1711;Zug;Chamerstrasse;36;6300;0;Zug;2681076.764;1225262.289;de
321235;0;ZG;1711;Zug;Chamerstrasse;38;6300;0;Zug;2681031.016;1225265.393;de
321236;0;ZG;1711;Zug;Chamerstrasse;40a;6300;0;Zug;2681013.404;1225270.436;de
321237;0;ZG;1711;Zug;Chamerstrasse;40b;6300;0;Zug;2681018.159;1225281.119;de
321238;0;ZG;1711;Zug;Chamerstrasse;42a;6300;0;Zug;2680989.533;1225280.999;de
321239;0;ZG;1711;Zug;Chamerstrasse;42b;6300;0;Zug;2680994.304;1225290.829;de
321240;0;ZG;1711;Zug;Chamerstrasse;44;6300;0;Zug;2680970.482;1225294.645;de
321242;0;ZG;1711;Zug;Flurweg;5a;6300;0;Zug;2682124.99;1225487.396;de
321243;0;ZG;1711;Zug;Flurweg;5b;6300;0;Zug;2682114.861;1225489.479;de
321244;0;ZG;1711;Zug;Guthirtstrasse;20;6300;0;Zug;2682033.916;1225506.399;de
321245;0;ZG;1711;Zug;Guthirtstrasse;22;6300;0;Zug;2682066.677;1225502.027;de
321246;0;ZG;1711;Zug;Guthirtstrasse;24;6300;0;Zug;2682092.149;1225494.326;de
321248;0;ZG;1711;Zug;Sonnenstrasse;2;6300;0;Zug;2682012.874;1225455.307;de
321249;0;ZG;1711;Zug;Sonnenstrasse;3;6300;0;Zug;2682029.712;1225473.727;de
321250;0;ZG;1711;Zug;Sonnenstrasse;4;6300;0;Zug;2682030.358;1225452.084;de
321251;0;ZG;1711;Zug;Sonnenstrasse;5;6300;0;Zug;2682049.828;1225461.951;de
321252;0;ZG;1711;Zug;Sonnenstrasse;7;6300;0;Zug;2682067.859;1225458.29;de
321253;0;ZG;1711;Zug;Sonnenstrasse;8;6300;0;Zug;2682067.039;1225446.813;de
321254;0;ZG;1711;Zug;Sonnenstrasse;9;6300;0;Zug;2682086.656;1225454.643;de
321258;0;ZG;1711;Zug;Bleichistrasse;15;6300;0;Zug;2682008.243;1225424.568;de
321269;0;ZG;1711;Zug;Bleichimattweg;6;6300;0;Zug;2681963.891;1225365.595;de
321271;0;ZG;1711;Zug;Sonnenstrasse;6a;6300;0;Zug;2682047.306;1225449.153;de
321274;0;ZG;1711;Zug;Lüssiweg;8;6300;0;Zug;2682073.126;1225575.763;de
321275;0;ZG;1711;Zug;Lüssiweg;12;6300;0;Zug;2682105.694;1225542.397;de
321276;0;ZG;1711;Zug;Lüssiweg;14;6300;0;Zug;2682101.226;1225525.401;de
321277;0;ZG;1711;Zug;Lüssiweg;16;6300;0;Zug;2682130.568;1225545.209;de
321278;0;ZG;1711;Zug;Lüssiweg;18;6300;0;Zug;2682128.598;1225526.595;de
321279;0;ZG;1711;Zug;Lüssiweg;20;6300;0;Zug;2682125.958;1225512.331;de
321280;0;ZG;1711;Zug;Lüssiweg;22;6300;0;Zug;2682191.762;1225336.069;de
321281;0;ZG;1711;Zug;Guthirtstrasse;17;6300;0;Zug;2682076.418;1225522.922;de
321282;0;ZG;1711;Zug;Guthirtstrasse;19;6300;0;Zug;2682080.786;1225538.734;de
321283;0;ZG;1711;Zug;Bleichimattweg;12;6300;0;Zug;2682046.023;1225538.002;de
321284;0;ZG;1711;Zug;Bleichimattweg;5;6300;0;Zug;2681969.368;1225410.725;de
321286;0;ZG;1711;Zug;Bleichimattweg;11a;6300;0;Zug;2681991.799;1225488.738;de
321287;0;ZG;1711;Zug;Bleichimattweg;11b;6300;0;Zug;2681983.936;1225490.154;de
321288;0;ZG;1711;Zug;Bleichimattweg;11c;6300;0;Zug;2681975.291;1225491.717;de
321289;0;ZG;1711;Zug;Bleichimattweg;13;6300;0;Zug;2682011.983;1225507.306;de
321290;0;ZG;1711;Zug;Bleichistrasse;10;6300;0;Zug;2681947.246;1225424.022;de
321291;0;ZG;1711;Zug;Guthirtstrasse;14;6300;0;Zug;2681976.263;1225518.753;de
321292;0;ZG;1711;Zug;Guthirtstrasse;16;6300;0;Zug;2681985.982;1225517.19;de
321293;0;ZG;1711;Zug;Industriestrasse;20;6300;0;Zug;2681908.067;1225356.316;de
321294;0;ZG;1711;Zug;Lüssiweg;2a;6300;0;Zug;2681963.957;1225607.793;de
321295;0;ZG;1711;Zug;Lüssiweg;2b;6300;0;Zug;2681978.319;1225603.523;de
321296;0;ZG;1711;Zug;Lüssiweg;4;6300;0;Zug;2682007.667;1225594.993;de
321297;0;ZG;1711;Zug;Bleichimattweg;15;6300;0;Zug;2682025.591;1225544.101;de
321298;0;ZG;1711;Zug;Bleichimattweg;19;6300;0;Zug;2682034.676;1225578.631;de
321299;0;ZG;1711;Zug;Bleichimattweg;17;6300;0;Zug;2682030.622;1225560.463;de
321300;0;ZG;1711;Zug;Guthirtstrasse;11;6300;0;Zug;2681990.28;1225535.066;de
321301;0;ZG;1711;Zug;Guthirtstrasse;13;6300;0;Zug;2681993.504;1225553.381;de
321305;0;ZG;1711;Zug;Industriestrasse;32;6300;0;Zug;2681948.116;1225549.252;de
321306;0;ZG;1711;Zug;Industriestrasse;34;6300;0;Zug;2681948.003;1225568.221;de
321307;0;ZG;1711;Zug;Industriestrasse;36;6300;0;Zug;2681956.93;1225585.842;de
321308;0;ZG;1711;Zug;Lauriedhofweg;2a;6300;0;Zug;2682162.504;1225579.411;de
321309;0;ZG;1711;Zug;Lauriedhofweg;4a;6300;0;Zug;2682173.714;1225606.072;de
321310;0;ZG;1711;Zug;Lauriedhofweg;6a;6300;0;Zug;2682182.548;1225634.237;de
321311;0;ZG;1711;Zug;Lauriedhofweg;8;6300;0;Zug;2682189.904;1225663.947;de
321312;0;ZG;1711;Zug;Lauriedhofweg;2b;6300;0;Zug;2682189.122;1225568.129;de
321313;0;ZG;1711;Zug;Lauriedhofweg;4b;6300;0;Zug;2682200.937;1225596.763;de
321314;0;ZG;1711;Zug;Lauriedhofweg;6b;6300;0;Zug;2682210.344;1225629.149;de
321315;0;ZG;1711;Zug;Lauriedhofweg;10;6300;0;Zug;2682192.541;1225679.991;de
321322;0;ZG;1711;Zug;Lüssiweg;17;6300;0;Zug;2682110.316;1225589.461;de
321323;0;ZG;1711;Zug;Lüssiweg;19;6300;0;Zug;2682112.405;1225616.678;de
321324;0;ZG;1711;Zug;Lauriedhofweg;1;6300;0;Zug;2682141.919;1225593.618;de
321325;0;ZG;1711;Zug;Lauriedhofweg;3;6300;0;Zug;2682149.904;1225610.687;de
321326;0;ZG;1711;Zug;Lauriedhofweg;5;6300;0;Zug;2682155.399;1225627.244;de
321327;0;ZG;1711;Zug;Lauriedhofweg;7;6300;0;Zug;2682167.486;1225661.31;de
321328;0;ZG;1711;Zug;Lauriedhofweg;9;6300;0;Zug;2682171.735;1225680.431;de
321329;0;ZG;1711;Zug;Landhausweg;2;6300;0;Zug;2682061.449;1225605.195;de
321330;0;ZG;1711;Zug;Landhausweg;4;6300;0;Zug;2682062.158;1225626.359;de
321331;0;ZG;1711;Zug;Landhausweg;10a;6300;0;Zug;2682073.501;1225705.954;de
321332;0;ZG;1711;Zug;Landhausweg;8a;6300;0;Zug;2682075.29;1225663.992;de
321333;0;ZG;1711;Zug;Landhausweg;10b;6300;0;Zug;2682096.233;1225703.61;de
321334;0;ZG;1711;Zug;Landhausweg;10c;6300;0;Zug;2682104.438;1225703.764;de
321335;0;ZG;1711;Zug;Landhausweg;12c;6300;0;Zug;2682118.457;1225719.392;de
321336;0;ZG;1711;Zug;Landhausweg;12b;6300;0;Zug;2682100.316;1225721.965;de
321337;0;ZG;1711;Zug;Landhausweg;12a;6300;0;Zug;2682078.826;1225726.263;de
321338;0;ZG;1711;Zug;Mattenstrasse;10;6300;0;Zug;2682087.124;1225749.442;de
321339;0;ZG;1711;Zug;Mattenstrasse;12;6300;0;Zug;2682094.157;1225748.075;de
321340;0;ZG;1711;Zug;Mattenstrasse;14;6300;0;Zug;2682116.965;1225743.679;de
321341;0;ZG;1711;Zug;Mattenstrasse;16;6300;0;Zug;2682123.705;1225742.263;de
321342;0;ZG;1711;Zug;Mattenstrasse;18;6300;0;Zug;2682152.941;1225727.621;de
321343;0;ZG;1711;Zug;Mattenstrasse;20;6300;0;Zug;2682149.096;1225707.589;de
321344;0;ZG;1711;Zug;Lauriedhofweg;15;6300;0;Zug;2682179.202;1225720.911;de
321345;0;ZG;1711;Zug;Lauriedhofweg;11;6300;0;Zug;2682175.632;1225701.456;de
321346;0;ZG;1711;Zug;Lüssiweg;9;6300;0;Zug;2682016.206;1225648.739;de
321347;0;ZG;1711;Zug;Lüssiweg;7;6300;0;Zug;2682012.656;1225634.565;de
321348;0;ZG;1711;Zug;Lüssiweg;5;6300;0;Zug;2682011.29;1225627.414;de
321349;0;ZG;1711;Zug;Lüssiweg;3;6300;0;Zug;2682008.946;1225613.066;de
321350;0;ZG;1711;Zug;Lüssiweg;1;6300;0;Zug;2681991.456;1225628.817;de
321351;0;ZG;1711;Zug;Landhausweg;1;6300;0;Zug;2682038.472;1225612.498;de
321352;0;ZG;1711;Zug;Landhausweg;5a;6300;0;Zug;2682036.195;1225657.397;de
321353;0;ZG;1711;Zug;Landhausweg;5b;6300;0;Zug;2682028.544;1225658.854;de
321354;0;ZG;1711;Zug;Landhausweg;5c;6300;0;Zug;2682014.764;1225664.965;de
321355;0;ZG;1711;Zug;Landhausweg;9;6300;0;Zug;2682060.14;1225723.058;de
321356;0;ZG;1711;Zug;Mattenstrasse;8;6300;0;Zug;2682061.532;1225754.267;de
321357;0;ZG;1711;Zug;Mattenstrasse;6;6300;0;Zug;2682036.221;1225759.176;de
321358;0;ZG;1711;Zug;Mattenstrasse;4;6300;0;Zug;2682010.542;1225764.011;de
321359;0;ZG;1711;Zug;Grundweg;2;6300;0;Zug;2682013.179;1225733.132;de
321360;0;ZG;1711;Zug;Grundweg;3;6300;0;Zug;2682030.249;1225728.003;de
321361;0;ZG;1711;Zug;Grundweg;4;6300;0;Zug;2682007.245;1225714.229;de
321362;0;ZG;1711;Zug;Grundweg;6;6300;0;Zug;2682003.031;1225693.676;de
321363;0;ZG;1711;Zug;Grundweg;5;6300;0;Zug;2682047.685;1225703.021;de
321364;0;ZG;1711;Zug;Grundweg;8;6300;0;Zug;2682022.909;1225689.72;de
321365;0;ZG;1711;Zug;Grundweg;10;6300;0;Zug;2682040.052;1225686.204;de
321366;0;ZG;1711;Zug;Grundweg;12;6300;0;Zug;2682047.719;1225684.885;de
321367;0;ZG;1711;Zug;Industriestrasse;40;6300;0;Zug;2681961.639;1225639.255;de
321368;0;ZG;1711;Zug;Industriestrasse;42;6300;0;Zug;2681965.999;1225661.277;de
321369;0;ZG;1711;Zug;Industriestrasse;42a;6300;0;Zug;2681994.054;1225672.861;de
321370;0;ZG;1711;Zug;Industriestrasse;42b;6300;0;Zug;2681991.39;1225664.057;de
321372;0;ZG;1711;Zug;Industriestrasse;46;6300;0;Zug;2681978.161;1225719.724;de
321373;0;ZG;1711;Zug;Industriestrasse;48;6300;0;Zug;2681981.897;1225739.176;de
321374;0;ZG;1711;Zug;Industriestrasse;50;6300;0;Zug;2681987.135;1225762.436;de
321375;0;ZG;1711;Zug;Ackerstrasse;20;6300;0;Zug;2682130.409;1225909.807;de
321376;0;ZG;1711;Zug;Ackerstrasse;18;6300;0;Zug;2682128.943;1225901.602;de
321377;0;ZG;1711;Zug;Ackerstrasse;16;6300;0;Zug;2682127.185;1225893.983;de
321378;0;ZG;1711;Zug;Ackerstrasse;14;6300;0;Zug;2682125.867;1225886.364;de
321379;0;ZG;1711;Zug;Ackerstrasse;12;6300;0;Zug;2682124.108;1225878.891;de
321381;0;ZG;1711;Zug;Ackerstrasse;4;6300;0;Zug;2682110.042;1225805.485;de
321382;0;ZG;1711;Zug;Ackerstrasse;2;6300;0;Zug;2682102.841;1225776.924;de
321383;0;ZG;1711;Zug;Ackerstrasse;10;6300;0;Zug;2682120.885;1225860.869;de
321384;0;ZG;1711;Zug;Bachstrasse;1;6300;0;Zug;2682134.871;1225763.548;de
321385;0;ZG;1711;Zug;Bachstrasse;2;6300;0;Zug;2682148.577;1225764.166;de
321386;0;ZG;1711;Zug;Bachstrasse;3b;6300;0;Zug;2682131.167;1225791.423;de
321387;0;ZG;1711;Zug;Bachstrasse;3a;6300;0;Zug;2682135.687;1225790.505;de
321390;0;ZG;1711;Zug;Bachstrasse;5b;6300;0;Zug;2682134.336;1225813.42;de
321391;0;ZG;1711;Zug;Bachstrasse;5a;6300;0;Zug;2682141.01;1225811.955;de
321392;0;ZG;1711;Zug;Bachstrasse;6a;6300;0;Zug;2682159.044;1225808.654;de
321393;0;ZG;1711;Zug;Bachstrasse;6b;6300;0;Zug;2682165.777;1225807.398;de
321394;0;ZG;1711;Zug;Bachstrasse;7a;6300;0;Zug;2682146.43;1225833.564;de
321395;0;ZG;1711;Zug;Bachstrasse;7b;6300;0;Zug;2682139.544;1225834.917;de
321396;0;ZG;1711;Zug;Bachstrasse;8;6300;0;Zug;2682165.991;1225830.209;de
